InvoiceNo,CustomerID,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,InvoiceDate,Country,Revenue
INV213448,10640,5307,Product_250,Fashion,Loreal,5,263.98,14-07-2024 08:00,UK,1319.9
INV213449,10284,8858,Product_190,Accessories,Samsung,5,277.82,14-07-2024 09:00,USA,1389.1
INV213450,10326,1605,Product_80,Accessories,Sony,2,166.77,14-07-2024 10:00,Germany,333.54
INV213451,10451,6241,Product_284,Electronics,Apple,3,363.69,14-07-2024 11:00,Germany,1091.07
INV213452,10635,9994,Product_116,Accessories,LG,6,191.58,14-07-2024 12:00,India,1149.48
INV213453,10631,2122,Product_231,Electronics,Loreal,4,108.04,14-07-2024 13:00,UK,432.16
INV213454,10325,1571,Product_90,Accessories,Samsung,4,179.63,14-07-2024 14:00,UK,718.52
INV213455,10630,6644,Product_266,Grocery,Loreal,1,102.26,14-07-2024 15:00,India,102.26
INV213456,10009,1126,Product_108,Grocery,Apple,4,19.51,14-07-2024 16:00,France,78.04
INV213457,10653,7901,Product_219,Electronics,Sony,7,251.64,14-07-2024 17:00,USA,1761.48
INV213458,10317,9356,Product_8,Grocery,Loreal,4,239.46,14-07-2024 18:00,Germany,957.84
INV213459,10150,3457,Product_285,Beauty,Nike,3,161.5,14-07-2024 19:00,France,484.5
INV213460,10645,3401,Product_234,Electronics,Sony,2,93.42,14-07-2024 20:00,France,186.84
INV213461,10236,2821,Product_196,Electronics,Sony,5,414.96,14-07-2024 21:00,India,2074.8
INV213462,10614,6355,Product_82,Fashion,Adidas,5,328.4,14-07-2024 22:00,France,1642
INV213463,10624,4642,Product_219,Accessories,Apple,7,473.53,14-07-2024 23:00,France,3314.71
INV213464,10247,4338,Product_58,Electronics,Nike,1,452.11,15-07-2024 00:00,France,452.11
INV213465,10327,6165,Product_98,Fashion,Nike,4,363.19,15-07-2024 01:00,India,1452.76
INV213466,10485,1922,Product_19,Grocery,Adidas,3,170.55,15-07-2024 02:00,France,511.65
INV213467,10785,5485,Product_173,Fashion,LG,2,441.74,15-07-2024 03:00,Germany,883.48
INV213468,10165,4053,Product_72,Beauty,Nike,1,446.03,15-07-2024 04:00,USA,446.03
INV213469,10262,9076,Product_30,Accessories,Samsung,2,208.19,15-07-2024 05:00,Germany,416.38
INV213470,10796,7494,Product_279,Home,Apple,2,463.15,15-07-2024 06:00,India,926.3
INV213471,10366,3218,Product_140,Home,Samsung,4,138.8,15-07-2024 07:00,India,555.2
INV213472,10185,6602,Product_216,Fashion,Philips,2,445.99,15-07-2024 08:00,USA,891.98
INV213473,10114,9799,Product_167,Fashion,Sony,7,150.88,15-07-2024 09:00,Germany,1056.16
INV213474,10077,6540,Product_287,Electronics,Samsung,2,218.9,15-07-2024 10:00,India,437.8
INV213475,10438,6144,Product_116,Fashion,Loreal,4,115.26,15-07-2024 11:00,Germany,461.04
INV213476,10881,7044,Product_196,Accessories,Apple,4,76.08,15-07-2024 12:00,Germany,304.32
INV213477,10652,2750,Product_161,Beauty,Nike,4,497.28,15-07-2024 13:00,France,1989.12
INV213478,10039,3985,Product_290,Beauty,Loreal,4,222.67,15-07-2024 14:00,India,890.68
INV213479,10732,8526,Product_35,Beauty,Nike,1,191.75,15-07-2024 15:00,Germany,191.75
INV213480,10304,8151,Product_202,Accessories,Sony,5,97.47,15-07-2024 16:00,UK,487.35
INV213481,10078,2232,Product_224,Beauty,Sony,1,48.57,15-07-2024 17:00,USA,48.57
INV213482,10336,1446,Product_20,Electronics,Samsung,5,379.65,15-07-2024 18:00,India,1898.25
INV213483,10187,4232,Product_248,Accessories,Nike,4,249.29,15-07-2024 19:00,UK,997.16
INV213484,10028,4237,Product_243,Electronics,Nike,7,80.9,15-07-2024 20:00,India,566.3
INV213485,10466,4059,Product_188,Grocery,Nike,6,134.16,15-07-2024 21:00,France,804.96
INV213486,10017,5534,Product_258,Grocery,Loreal,2,261.07,15-07-2024 22:00,Germany,522.14
INV213487,10499,6920,Product_222,Accessories,LG,5,383.77,15-07-2024 23:00,India,1918.85
INV213488,10612,1506,Product_286,Beauty,Philips,4,499.74,16-07-2024 00:00,USA,1998.96
INV213489,10319,4978,Product_150,Accessories,Samsung,6,294.6,16-07-2024 01:00,India,1767.6
INV213490,10775,4817,Product_285,Grocery,Sony,3,464,16-07-2024 02:00,France,1392
INV213491,10303,1479,Product_107,Accessories,Apple,4,132.81,16-07-2024 03:00,India,531.24
INV213492,10212,3050,Product_140,Fashion,Sony,6,401.73,16-07-2024 04:00,India,2410.38
INV213493,10985,6749,Product_218,Grocery,Sony,3,146.79,16-07-2024 05:00,Germany,440.37
INV213494,10146,5017,Product_289,Electronics,LG,6,271.68,16-07-2024 06:00,UK,1630.08
INV213495,10308,4463,Product_102,Home,Adidas,1,330.25,16-07-2024 07:00,USA,330.25
INV213496,10669,8560,Product_57,Home,Nike,7,93.19,16-07-2024 08:00,India,652.33
INV213497,10012,8724,Product_158,Accessories,Samsung,6,269.68,16-07-2024 09:00,Germany,1618.08
INV213498,10027,9108,Product_197,Electronics,Samsung,4,403.06,16-07-2024 10:00,Germany,1612.24
INV213499,10742,9310,Product_293,Beauty,Apple,3,202.73,16-07-2024 11:00,Germany,608.19
INV213500,10443,4993,Product_29,Fashion,Loreal,1,283.86,16-07-2024 12:00,India,283.86
INV213501,10768,6707,Product_4,Grocery,Loreal,1,467.45,16-07-2024 13:00,Germany,467.45
INV213502,10007,2643,Product_241,Grocery,Nike,7,240.35,16-07-2024 14:00,India,1682.45
INV213503,10209,2588,Product_278,Grocery,Apple,3,212.27,16-07-2024 15:00,India,636.81
INV213504,10642,2624,Product_229,Grocery,Nike,3,54.3,16-07-2024 16:00,UK,162.9
INV213505,10328,4059,Product_52,Electronics,Sony,6,381.79,16-07-2024 17:00,USA,2290.74
INV213506,10697,3987,Product_186,Grocery,Loreal,4,74.05,16-07-2024 18:00,USA,296.2
INV213507,10634,4004,Product_284,Grocery,LG,5,437.73,16-07-2024 19:00,India,2188.65
INV213508,10203,4307,Product_290,Electronics,Adidas,6,345.47,16-07-2024 20:00,Germany,2072.82
INV213509,10376,2431,Product_149,Beauty,Samsung,2,169.4,16-07-2024 21:00,UK,338.8
INV213510,10558,4880,Product_21,Beauty,Adidas,4,83.24,16-07-2024 22:00,USA,332.96
INV213511,10904,8118,Product_182,Beauty,Samsung,4,336.55,16-07-2024 23:00,France,1346.2
INV213512,10849,5256,Product_76,Beauty,Loreal,5,171.48,17-07-2024 00:00,Germany,857.4
INV213513,10548,2782,Product_30,Home,Nike,2,191.84,17-07-2024 01:00,Germany,383.68
INV213514,10727,5202,Product_60,Fashion,Philips,7,123.17,17-07-2024 02:00,France,862.19
INV213515,10711,5372,Product_141,Electronics,Loreal,5,332,17-07-2024 03:00,UK,1660
INV213516,10882,9342,Product_299,Fashion,Sony,2,64.67,17-07-2024 04:00,USA,129.34
INV213517,10953,2968,Product_207,Electronics,Nike,2,307.05,17-07-2024 05:00,UK,614.1
INV213518,10564,1123,Product_80,Home,Loreal,6,314,17-07-2024 06:00,France,1884
INV213519,10805,7243,Product_6,Grocery,Apple,1,242,17-07-2024 07:00,USA,242
INV213520,10327,9749,Product_277,Electronics,LG,4,422,17-07-2024 08:00,UK,1688
INV213521,10584,2772,Product_253,Fashion,Sony,5,302.51,17-07-2024 09:00,Germany,1512.55
INV213522,10067,9711,Product_218,Home,Adidas,1,140.24,17-07-2024 10:00,Germany,140.24
INV213523,10866,5558,Product_80,Fashion,Philips,4,451.79,17-07-2024 11:00,Germany,1807.16
INV213524,10314,6155,Product_90,Beauty,LG,7,241.05,17-07-2024 12:00,India,1687.35
INV213525,10381,7017,Product_19,Home,Sony,5,324.87,17-07-2024 13:00,France,1624.35
INV213526,10547,2684,Product_139,Accessories,Apple,3,52.44,17-07-2024 14:00,Germany,157.32
INV213527,10954,6611,Product_227,Fashion,Philips,6,214.69,17-07-2024 15:00,USA,1288.14
INV213528,10814,6354,Product_29,Electronics,Apple,3,72.18,17-07-2024 16:00,France,216.54
INV213529,10722,7918,Product_237,Accessories,Apple,4,290.69,17-07-2024 17:00,UK,1162.76
INV213530,10246,9224,Product_126,Home,Samsung,6,11.02,17-07-2024 18:00,India,66.12
INV213531,10512,5849,Product_93,Home,Philips,3,182.66,17-07-2024 19:00,India,547.98
INV213532,10513,6509,Product_285,Home,Philips,7,469.72,17-07-2024 20:00,UK,3288.04
INV213533,10203,2696,Product_252,Home,Nike,7,354.76,17-07-2024 21:00,USA,2483.32
INV213534,10471,7764,Product_33,Electronics,LG,7,316.51,17-07-2024 22:00,UK,2215.57
INV213535,10169,2474,Product_182,Fashion,Philips,4,68.92,17-07-2024 23:00,UK,275.68
INV213536,10738,8165,Product_210,Beauty,Sony,1,487.29,18-07-2024 00:00,UK,487.29
INV213537,10483,7647,Product_194,Grocery,Loreal,6,413.88,18-07-2024 01:00,India,2483.28
INV213538,10533,8877,Product_272,Fashion,Apple,7,219.76,18-07-2024 02:00,USA,1538.32
INV213539,10108,4017,Product_244,Fashion,Apple,3,274.61,18-07-2024 03:00,France,823.83
INV213540,10531,9713,Product_230,Accessories,Loreal,2,320.98,18-07-2024 04:00,France,641.96
INV213541,10750,8692,Product_198,Electronics,Loreal,6,129.89,18-07-2024 05:00,India,779.34
INV213542,10885,6082,Product_271,Electronics,Sony,6,271.58,18-07-2024 06:00,USA,1629.48
INV213543,10036,8574,Product_203,Home,Loreal,2,367.63,18-07-2024 07:00,France,735.26
INV213544,10822,3079,Product_153,Fashion,Loreal,3,148.32,18-07-2024 08:00,India,444.96
INV213545,10304,6419,Product_153,Electronics,Adidas,6,445.14,18-07-2024 09:00,USA,2670.84
INV213546,10711,2723,Product_112,Beauty,Sony,1,379.25,18-07-2024 10:00,UK,379.25
INV213547,10831,8290,Product_193,Home,Sony,6,350.04,18-07-2024 11:00,France,2100.24
INV213548,10998,8624,Product_12,Electronics,Nike,4,361.01,18-07-2024 12:00,Germany,1444.04
INV213549,10145,2716,Product_294,Electronics,Loreal,4,172.04,18-07-2024 13:00,Germany,688.16
INV213550,10748,1750,Product_137,Grocery,Philips,6,106,18-07-2024 14:00,Germany,636
INV213551,10789,7627,Product_253,Electronics,Apple,4,366.15,18-07-2024 15:00,Germany,1464.6
INV213552,10876,2778,Product_170,Grocery,Samsung,2,409.73,18-07-2024 16:00,USA,819.46
INV213553,10536,4574,Product_155,Fashion,Nike,6,30.62,18-07-2024 17:00,Germany,183.72
INV213554,10519,7998,Product_219,Fashion,Sony,5,433.42,18-07-2024 18:00,USA,2167.1
INV213555,10458,2104,Product_35,Home,Loreal,4,247.15,18-07-2024 19:00,UK,988.6
INV213556,10961,7880,Product_184,Electronics,Samsung,7,128.64,18-07-2024 20:00,USA,900.48
INV213557,10015,3689,Product_115,Beauty,Sony,7,402.88,18-07-2024 21:00,USA,2820.16
INV213558,10424,6911,Product_192,Home,Samsung,2,402.87,18-07-2024 22:00,UK,805.74
INV213559,10901,1401,Product_184,Grocery,Nike,3,92.36,18-07-2024 23:00,UK,277.08
INV213560,10767,1246,Product_109,Home,Loreal,5,112.65,19-07-2024 00:00,India,563.25
INV213561,10527,9193,Product_172,Beauty,Philips,5,135.07,19-07-2024 01:00,France,675.35
INV213562,10232,4633,Product_3,Beauty,LG,4,95.23,19-07-2024 02:00,USA,380.92
INV213563,10521,3216,Product_266,Grocery,Nike,1,405.59,19-07-2024 03:00,France,405.59
INV213564,10092,8540,Product_26,Beauty,LG,1,316.28,19-07-2024 04:00,France,316.28
INV213565,10519,2906,Product_276,Electronics,Samsung,3,384.44,19-07-2024 05:00,France,1153.32
INV213566,10646,6891,Product_234,Electronics,Adidas,1,152.65,19-07-2024 06:00,France,152.65
INV213567,10178,1177,Product_73,Fashion,Sony,5,201.06,19-07-2024 07:00,USA,1005.3
INV213568,10345,5562,Product_107,Accessories,Adidas,1,392.29,19-07-2024 08:00,Germany,392.29
INV213569,10144,5925,Product_297,Home,LG,7,292.21,19-07-2024 09:00,Germany,2045.47
INV213570,10064,1171,Product_118,Fashion,Philips,7,394.11,19-07-2024 10:00,France,2758.77
INV213571,10042,6159,Product_132,Grocery,Samsung,1,411.87,19-07-2024 11:00,Germany,411.87
INV213572,10988,3529,Product_141,Accessories,Philips,4,212.7,19-07-2024 12:00,USA,850.8
INV213573,10654,9160,Product_14,Fashion,Adidas,7,349.64,19-07-2024 13:00,France,2447.48
INV213574,10482,7416,Product_283,Grocery,Philips,3,355.95,19-07-2024 14:00,Germany,1067.85
INV213575,10298,3444,Product_11,Beauty,Sony,6,164.15,19-07-2024 15:00,Germany,984.9
INV213576,10811,5032,Product_21,Electronics,Loreal,2,264.88,19-07-2024 16:00,USA,529.76
INV213577,10680,6122,Product_6,Fashion,Nike,3,445.62,19-07-2024 17:00,USA,1336.86
INV213578,10087,6410,Product_29,Fashion,Apple,6,482.84,19-07-2024 18:00,India,2897.04
INV213579,10854,6514,Product_244,Fashion,Adidas,4,123.63,19-07-2024 19:00,France,494.52
INV213580,10306,6603,Product_228,Accessories,Samsung,2,408.99,19-07-2024 20:00,UK,817.98
INV213581,10627,5504,Product_255,Accessories,Apple,6,45.53,19-07-2024 21:00,Germany,273.18
INV213582,10794,8534,Product_26,Grocery,Samsung,4,330.52,19-07-2024 22:00,UK,1322.08
INV213583,10475,3331,Product_284,Fashion,Philips,5,170.91,19-07-2024 23:00,USA,854.55
INV213584,10394,2421,Product_42,Accessories,Sony,2,54.84,20-07-2024 00:00,UK,109.68
INV213585,10240,4753,Product_95,Home,Philips,2,379.63,20-07-2024 01:00,India,759.26
INV213586,10635,8871,Product_44,Accessories,Loreal,2,288.12,20-07-2024 02:00,USA,576.24
INV213587,10033,5777,Product_211,Home,Apple,7,432.3,20-07-2024 03:00,France,3026.1
INV213588,10627,3016,Product_128,Beauty,Loreal,5,250.24,20-07-2024 04:00,USA,1251.2
INV213589,10322,7988,Product_148,Fashion,Adidas,4,134.42,20-07-2024 05:00,Germany,537.68
INV213590,10485,5079,Product_130,Electronics,LG,6,361.78,20-07-2024 06:00,USA,2170.68
INV213591,10167,2113,Product_131,Accessories,Sony,6,43.82,20-07-2024 07:00,USA,262.92
INV213592,10420,6444,Product_189,Home,Nike,7,328.51,20-07-2024 08:00,Germany,2299.57
INV213593,10686,6158,Product_109,Grocery,Sony,3,242.64,20-07-2024 09:00,France,727.92
INV213594,10309,2909,Product_138,Beauty,Sony,1,259.45,20-07-2024 10:00,India,259.45
INV213595,10830,5481,Product_219,Electronics,Nike,7,458.07,20-07-2024 11:00,Germany,3206.49
INV213596,10167,3481,Product_102,Fashion,Loreal,6,179.51,20-07-2024 12:00,USA,1077.06
INV213597,10861,4934,Product_224,Home,Adidas,6,59.42,20-07-2024 13:00,India,356.52
INV213598,10933,7426,Product_56,Beauty,Samsung,3,426.85,20-07-2024 14:00,USA,1280.55
INV213599,10513,6978,Product_31,Electronics,Loreal,4,217.84,20-07-2024 15:00,USA,871.36
INV213600,10992,4387,Product_204,Beauty,Samsung,4,178.64,20-07-2024 16:00,France,714.56
INV213601,10420,5304,Product_267,Electronics,Samsung,5,276.17,20-07-2024 17:00,UK,1380.85
INV213602,10241,5026,Product_233,Grocery,LG,1,228.25,20-07-2024 18:00,Germany,228.25
INV213603,10612,4440,Product_258,Accessories,Loreal,6,120.41,20-07-2024 19:00,USA,722.46
INV213604,10631,8116,Product_242,Grocery,Adidas,1,290.59,20-07-2024 20:00,USA,290.59
INV213605,10736,6542,Product_50,Home,Philips,2,438.2,20-07-2024 21:00,USA,876.4
INV213606,10088,8709,Product_130,Electronics,Adidas,6,276.59,20-07-2024 22:00,France,1659.54
INV213607,10432,1007,Product_251,Beauty,Apple,6,115.98,20-07-2024 23:00,USA,695.88
INV213608,10147,1338,Product_206,Beauty,Adidas,5,163.11,21-07-2024 00:00,UK,815.55
INV213609,10458,3822,Product_172,Beauty,Apple,7,287.89,21-07-2024 01:00,UK,2015.23
INV213610,10544,8113,Product_285,Accessories,Nike,1,106.6,21-07-2024 02:00,France,106.6
INV213611,10595,4672,Product_196,Electronics,Samsung,7,321.65,21-07-2024 03:00,USA,2251.55
INV213612,10358,3635,Product_151,Home,Samsung,7,118.73,21-07-2024 04:00,USA,831.11
INV213613,10384,8069,Product_64,Grocery,Nike,5,490.78,21-07-2024 05:00,France,2453.9
INV213614,10019,4965,Product_204,Accessories,Adidas,7,247.23,21-07-2024 06:00,UK,1730.61
INV213615,10182,2344,Product_125,Grocery,Nike,3,66.95,21-07-2024 07:00,USA,200.85
INV213616,10731,5996,Product_112,Beauty,Nike,7,75.36,21-07-2024 08:00,UK,527.52
INV213617,10379,5134,Product_73,Accessories,Sony,6,195.22,21-07-2024 09:00,USA,1171.32
INV213618,10712,9033,Product_289,Electronics,Nike,3,351.25,21-07-2024 10:00,India,1053.75
INV213619,10250,6270,Product_113,Home,Samsung,7,261.34,21-07-2024 11:00,UK,1829.38
INV213620,10668,2245,Product_274,Home,Nike,2,432.26,21-07-2024 12:00,France,864.52
INV213621,10689,8343,Product_168,Electronics,Samsung,5,478.93,21-07-2024 13:00,UK,2394.65
INV213622,10419,9470,Product_169,Home,Adidas,6,16.99,21-07-2024 14:00,France,101.94
INV213623,10973,1111,Product_172,Electronics,Apple,5,450.66,21-07-2024 15:00,France,2253.3
INV213624,10386,5531,Product_201,Fashion,Nike,7,99.78,21-07-2024 16:00,India,698.46
INV213625,10360,8979,Product_223,Fashion,Samsung,1,245.87,21-07-2024 17:00,USA,245.87
INV213626,10446,9155,Product_58,Electronics,Samsung,3,120.99,21-07-2024 18:00,Germany,362.97
INV213627,10968,3331,Product_18,Fashion,Philips,1,261.87,21-07-2024 19:00,USA,261.87
INV213628,10197,5548,Product_217,Electronics,Samsung,5,378.36,21-07-2024 20:00,France,1891.8
INV213629,10903,3305,Product_61,Electronics,Adidas,6,471.14,21-07-2024 21:00,India,2826.84
INV213630,10385,6018,Product_85,Fashion,Apple,1,489.43,21-07-2024 22:00,India,489.43
INV213631,10781,5228,Product_188,Beauty,Sony,2,54.95,21-07-2024 23:00,USA,109.9
INV213632,10486,6227,Product_106,Beauty,Loreal,2,395.56,22-07-2024 00:00,Germany,791.12
INV213633,10473,3315,Product_217,Home,Nike,3,151.68,22-07-2024 01:00,USA,455.04
INV213634,10032,3439,Product_263,Electronics,LG,6,354.36,22-07-2024 02:00,India,2126.16
INV213635,10432,4147,Product_203,Grocery,Adidas,7,120.1,22-07-2024 03:00,UK,840.7
INV213636,10972,2819,Product_187,Accessories,Nike,1,119.24,22-07-2024 04:00,Germany,119.24
INV213637,10369,9019,Product_112,Beauty,Nike,7,329.41,22-07-2024 05:00,France,2305.87
INV213638,10920,5897,Product_262,Beauty,Loreal,2,80.63,22-07-2024 06:00,UK,161.26
INV213639,10900,2991,Product_105,Home,Samsung,1,30.66,22-07-2024 07:00,Germany,30.66
INV213640,10209,7203,Product_122,Accessories,Philips,2,194.82,22-07-2024 08:00,USA,389.64
INV213641,10139,9252,Product_272,Accessories,Samsung,7,409.78,22-07-2024 09:00,USA,2868.46
INV213642,10771,9963,Product_39,Accessories,Apple,1,275.46,22-07-2024 10:00,France,275.46
INV213643,10493,1998,Product_2,Home,LG,6,61.07,22-07-2024 11:00,France,366.42
INV213644,10849,4945,Product_199,Accessories,LG,6,33.9,22-07-2024 12:00,USA,203.4
INV213645,10939,1834,Product_262,Beauty,Sony,4,453.84,22-07-2024 13:00,India,1815.36
INV213646,10670,9983,Product_9,Fashion,Philips,3,187.3,22-07-2024 14:00,UK,561.9
INV213647,10333,2345,Product_191,Beauty,LG,3,179.1,22-07-2024 15:00,USA,537.3
INV213648,10468,5169,Product_288,Beauty,Samsung,6,143.08,22-07-2024 16:00,Germany,858.48
INV213649,10417,3608,Product_120,Beauty,Loreal,4,353.99,22-07-2024 17:00,USA,1415.96
INV213650,10171,7696,Product_278,Fashion,Philips,6,78.19,22-07-2024 18:00,France,469.14
INV213651,10141,7447,Product_30,Electronics,Adidas,1,267.18,22-07-2024 19:00,UK,267.18
INV213652,10935,3194,Product_207,Grocery,Samsung,6,336.27,22-07-2024 20:00,Germany,2017.62
INV213653,10778,1795,Product_95,Fashion,Loreal,5,141.42,22-07-2024 21:00,France,707.1
INV213654,10688,7880,Product_138,Electronics,LG,1,95.8,22-07-2024 22:00,USA,95.8
INV213655,10596,1403,Product_249,Fashion,LG,1,428.84,22-07-2024 23:00,Germany,428.84
INV213656,10189,5032,Product_189,Electronics,Apple,5,155.91,23-07-2024 00:00,UK,779.55
INV213657,10621,7505,Product_53,Accessories,LG,5,54.04,23-07-2024 01:00,UK,270.2
INV213658,10023,8613,Product_287,Grocery,Sony,4,52.58,23-07-2024 02:00,UK,210.32
INV213659,10499,9730,Product_16,Home,Samsung,3,397.6,23-07-2024 03:00,India,1192.8
INV213660,10651,8587,Product_79,Home,Loreal,6,432.24,23-07-2024 04:00,France,2593.44
INV213661,10892,2609,Product_184,Beauty,LG,3,149.82,23-07-2024 05:00,UK,449.46
INV213662,10023,3098,Product_267,Beauty,Adidas,6,407.2,23-07-2024 06:00,UK,2443.2
INV213663,10716,6586,Product_234,Fashion,Sony,4,184.67,23-07-2024 07:00,UK,738.68
INV213664,10208,2319,Product_156,Grocery,Apple,2,160.42,23-07-2024 08:00,France,320.84
INV213665,10524,6213,Product_153,Beauty,Philips,7,182.98,23-07-2024 09:00,Germany,1280.86
INV213666,10242,7596,Product_171,Grocery,Apple,5,224.81,23-07-2024 10:00,India,1124.05
INV213667,10214,5612,Product_173,Fashion,Loreal,6,239.16,23-07-2024 11:00,France,1434.96
INV213668,10840,1765,Product_9,Electronics,Samsung,5,246.63,23-07-2024 12:00,UK,1233.15
INV213669,10646,3771,Product_215,Fashion,Philips,6,339.1,23-07-2024 13:00,France,2034.6
INV213670,10215,7406,Product_36,Fashion,Adidas,6,376.81,23-07-2024 14:00,USA,2260.86
INV213671,10433,3625,Product_52,Fashion,Philips,5,380.14,23-07-2024 15:00,USA,1900.7
INV213672,10988,1255,Product_239,Beauty,Adidas,7,444.64,23-07-2024 16:00,Germany,3112.48
INV213673,10097,9101,Product_179,Accessories,LG,5,300.12,23-07-2024 17:00,France,1500.6
INV213674,10528,9095,Product_121,Beauty,Philips,4,151.17,23-07-2024 18:00,India,604.68
INV213675,10073,8681,Product_182,Grocery,Sony,7,469.26,23-07-2024 19:00,France,3284.82
INV213676,10755,9552,Product_78,Grocery,LG,4,152.74,23-07-2024 20:00,UK,610.96
INV213677,10240,1983,Product_286,Electronics,Loreal,5,428.11,23-07-2024 21:00,France,2140.55
INV213678,10704,1603,Product_200,Fashion,LG,7,169.28,23-07-2024 22:00,USA,1184.96
INV213679,10409,8224,Product_108,Accessories,LG,3,409.67,23-07-2024 23:00,Germany,1229.01
INV213680,10443,7363,Product_294,Fashion,Loreal,6,255,24-07-2024 00:00,India,1530
INV213681,10942,4714,Product_101,Grocery,Philips,1,279.35,24-07-2024 01:00,UK,279.35
INV213682,10200,2072,Product_92,Beauty,Loreal,3,470.22,24-07-2024 02:00,UK,1410.66
